TARGET,SK_ID_CURR,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_BIRTH,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_CONTRACT_TYPE,CODE_GENDER,NAME_EDUCATION_TYPE,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_HOUSING_TYPE
0,100462,0.5572225280512412,0.7078387362931678,-24357,-4597,152674.430006385,613276.7667071499,29847.296045863928,Cash loans,F,Secondary / secondary special,576724.4827235141,Pensioner,House / apartment
0,100309,,0.5051522672392877,-12031,-7356,167114.44465614425,420069.8307411904,23050.690354097813,Cash loans,F,Higher education,390406.5723376702,State servant,House / apartment
0,100697,0.518102269360944,0.49773485537674333,-17683,-9087,228876.44145421198,882630.3768815764,41753.552991120996,Cash loans,M,Secondary / secondary special,755213.2003707916,State servant,House / apartment
1,100060,0.07955909698507221,0.12708582337512264,-12270,-269,127104.1266522088,517209.2616870007,24259.11727565643,Cash loans,F,Secondary / secondary special,,Working,House / apartment
0,100884,0.6633607557212533,0.6544670943365865,-21094,-9675,120101.43318330422,349333.80746779044,14151.095200006988,Cash loans,F,Secondary / secondary special,293456.3651219087,Pensioner,House / apartment
0,100595,0.48388489166441273,0.6165552812328655,-13041,-2863,138241.40064874524,584690.882144572,28296.821082181337,Cash loans,F,Secondary / secondary special,519595.87985552364,Working,House / apartment
0,100767,0.6767186019389966,0.6124593780372266,-19878,-8185,214280.52906132495,737273.2599726679,36133.739395448516,Revolving loans,M,Secondary / secondary special,639838.9928370469,Working,House / apartment
0,100649,0.6053335527094721,0.4887312508147219,-13054,-9680,120784.21692241363,448564.252497667,28756.3628044935,Cash loans,F,Secondary / secondary special,430926.24114381,State servant,House / apartment
0,100650,0.41657072455946587,0.42744183458942686,-22974,-4816,205870.03592846595,960140.0082975287,63628.64980110604,Cash loans,F,Secondary / secondary special,930428.1077411529,Pensioner,House / apartment
0,100865,0.3868914780920274,0.4974158574768204,-23679,-7012,112402.50497395803,233058.7894747631,,Cash loans,F,Secondary / secondary special,199065.33000892735,Working,House / apartment
0,100668,0.3717401456910667,0.4123139366287481,-20670,-7979,94894.34651560955,390008.3125144975,30933.360232836254,Cash loans,M,Secondary / secondary special,356195.1874005046,Working,House / apartment
0,100298,0.3979066086751604,,-22124,-4229,260033.73630619326,635067.32000807,,Cash loans,F,Secondary / secondary special,584582.9605441794,State servant,House / apartment
0,100689,0.33776805147027417,0.4584684321990635,-13831,-9421,232704.9040508225,806939.7057299329,75270.35234551132,Cash loans,F,Secondary / secondary special,780469.6226320335,Working,House / apartment
0,100314,0.6477638591969792,0.7605582880315562,-19246,-1289,127739.8223644895,262932.29169519694,17095.07182317175,Cash loans,F,Secondary / secondary special,215662.77978405397,Working,House / apartment
0,100310,0.3862161239298402,,-21954,-7850,132148.55209104935,567537.861550768,33173.5132185798,Cash loans,M,Secondary / secondary special,457279.5201658098,Working,House / apartment
0,100361,0.4572361560547138,0.5380748288641071,-23475,-1131,229029.9226766839,540949.1960537572,21738.891999053176,Cash loans,M,Secondary / secondary special,466537.53666089295,Pensioner,House / apartment
0,100479,0.3529725195599766,0.5441495048390733,-24804,-2976,287034.3042248326,1186051.4306271481,54402.313093932054,Cash loans,F,Secondary / secondary special,,Working,House / apartment
0,100110,0.6720325325468243,0.7492222495776516,-18116,-2840,162211.5478501232,807323.594547843,34152.91489062651,Cash loans,F,Secondary / secondary special,,Commercial associate,House / apartment
0,100989,0.51533004151706,0.40496124759061647,-22413,-5990,100811.56713382469,351524.38331883645,20860.51364126458,Cash loans,F,Secondary / secondary special,308134.0528775388,Working,House / apartment
0,100486,0.35606289017061094,0.41827415944601287,-21681,-3962,120849.89008668427,243423.77963205855,14083.751652488756,Cash loans,M,Secondary / secondary special,,Working,House / apartment
0,100363,0.6045427122006317,0.6015377653940716,-23295,-4521,109022.4627971285,224878.90711506453,15293.254212884838,Cash loans,M,Incomplete higher,189426.3516855919,Working,House / apartment
0,100254,0.37360123389010846,0.7367465568715378,-14804,-3261,277508.1992705163,1320003.1477900036,57518.919374464334,Cash loans,F,Secondary / secondary special,1225817.0766815306,Pensioner,House / apartment
0,100259,0.5156679101632369,0.6530913995147158,-18713,-5602,263137.3847816076,882780.8420870192,40636.84167983131,Cash loans,M,Incomplete higher,719120.0583295422,Pensioner,House / apartment
0,100802,0.3319505891107451,0.6525810648986722,-19087,-5008,269339.4983232657,644701.5256413729,26404.77601460229,Revolving loans,M,Secondary / secondary special,611191.2877918122,Commercial associate,House / apartment
0,100677,0.5766539599974824,0.5634796149820172,-19741,-4055,235642.32562889747,906003.8007001857,50481.63224069954,Revolving loans,F,Secondary / secondary special,841836.5819684401,Working,House / apartment
0,100494,0.42264238294196677,0.5398944727708024,-17567,-2315,289590.4374472253,1266335.894673691,105847.31177520721,Cash loans,F,Secondary / secondary special,1096121.0683748256,Commercial associate,House / apartment
0,100670,0.41302394253855046,0.621779602984216,-18712,-8444,144056.0960461979,524006.8320631125,25329.223440303944,Cash loans,F,Secondary / secondary special,434837.5519989439,Commercial associate,House / apartment
0,100377,0.6048943999926867,,-23449,-6928,226197.4784402277,650829.4102990108,36487.621698769835,Cash loans,F,Secondary / secondary special,611715.1729842378,Working,House / apartment
0,100526,,0.43900383804020165,-22745,-2049,265163.9726620304,989514.9122611363,55188.60845689712,Cash loans,F,Secondary / secondary special,891018.8626749105,Pensioner,House / apartment
0,100845,0.35866322882806584,0.549181982938245,-17187,-9431,124564.72859504032,598454.208421512,55905.92841619999,Cash loans,F,Secondary / secondary special,524674.7884540046,Working,House / apartment
0,100137,,0.44715419914375576,-12647,-4886,296627.7856932399,913920.7566854386,55847.58601223257,Cash loans,F,Secondary / secondary special,789241.6817294491,Working,House / apartment
0,100355,0.6982361077401463,0.7031755344850377,-12671,-1606,292282.61939259124,1148445.608766965,71424.9500900339,Cash loans,F,Secondary / secondary special,1071852.2996181122,Working,Municipal apartment
0,100365,0.6355881821575842,0.5317772431494087,-13947,-4600,159404.75520040517,583689.9618859685,49977.24568014197,Cash loans,F,Secondary / secondary special,506490.5976935446,Working,House / apartment
0,100942,0.5600593936313879,0.7996355833742704,-12758,-3403,266806.690909062,555220.1912924576,54755.4321487594,Cash loans,F,Secondary / secondary special,547122.7491856904,Working,Municipal apartment
0,100749,0.4312016219040141,,-16643,-8660,242188.63061872646,816065.6359450012,,Cash loans,F,Higher education,653995.2746088228,Pensioner,House / apartment
0,100948,0.6088471988144034,0.5844525655642219,-18153,-9940,147794.50038171903,307513.32746264356,13796.205947391709,Cash loans,F,Higher education,260109.8693614137,Working,House / apartment
0,100829,0.4277401097023877,0.49012027705855177,-23180,-9203,188570.1242322733,750418.6381665467,,Cash loans,M,Secondary / secondary special,615470.5369236821,Working,House / apartment
0,100656,0.5036138696812238,0.6708904395168002,-21554,-9141,234829.4997494588,628040.6879311162,39702.85218758678,Revolving loans,M,Secondary / secondary special,574508.3998440892,Commercial associate,House / apartment
0,100199,0.504261868638306,0.4935065882124253,-17250,-3212,174441.82342284662,385756.7853203461,17662.8571962544,Cash loans,F,Secondary / secondary special,328167.4387127344,Commercial associate,With parents
0,100213,,,-14245,-3984,138002.85282238116,529784.5224208597,26617.77142051662,Revolving loans,M,Higher education,430940.8117035916,Working,House / apartment
0,100408,0.6939009249696898,0.41780810356472253,-12145,-5032,171154.73344021302,408146.2724543412,20650.593162392244,Cash loans,F,Secondary / secondary special,343185.0277283188,Commercial associate,House / apartment
0,100332,0.35548643853429385,0.6940468863375693,-19922,-1618,262505.09591933124,528150.4681752623,24193.579925064445,Cash loans,M,Higher education,426722.6116869665,Working,House / apartment
0,100208,0.4733185339719644,0.4543565929243517,-16362,-3719,187005.3508536913,633343.8651445413,59800.46015305153,Cash loans,F,Secondary / secondary special,537534.2207063946,Pensioner,House / apartment
0,100613,0.518920071555432,0.6593501266445421,-12695,-5099,149276.81883951882,740709.2646768572,,Cash loans,M,Higher education,661667.808274739,Pensioner,House / apartment
1,100078,,0.2495545918947799,-12883,-1862,143536.49195144075,674134.8603285251,38649.15985866024,Cash loans,M,Higher education,545234.9297872783,Pensioner,House / apartment
1,100029,0.2566557220880834,0.13095674444739755,-9599,-1222,66268.31394920239,239517.30871648423,12592.517939450567,Cash loans,F,Higher education,206371.4248852384,Working,House / apartment
0,100535,0.44629080547145333,0.48376038123832715,-17121,-1075,210875.170725391,1008899.4998093958,68977.98081798585,Cash loans,F,Secondary / secondary special,853773.5439141612,State servant,House / apartment
0,100695,0.44770480051955047,0.6988025646072776,-15840,-7510,124556.97768999194,611260.9251657507,38110.03618516457,Revolving loans,M,Secondary / secondary special,533465.9339206477,Commercial associate,House / apartment
0,100557,0.42438265388967034,,-12563,-7426,292412.32958407496,1092463.4434612875,74835.08198901774,Cash loans,F,Secondary / secondary special,1091056.686749209,Commercial associate,House / apartment
0,100836,0.33302791007273247,0.41188942975859005,-21100,-4001,193043.9774451657,752478.4353376799,40798.72579015465,Cash loans,M,Secondary / secondary special,607061.4322830833,Pensioner,House / apartment
0,100596,0.3842621012612435,,-19437,-4964,267334.7957440623,552991.8988624361,,Cash loans,F,Secondary / secondary special,492748.4421904165,Working,With parents
0,100165,0.4676519452108076,0.7954277330192259,-19716,-5487,163804.82401682466,793670.8221830727,38478.02674015555,Cash loans,M,Higher education,789512.2316513944,Working,House / apartment
0,100918,,0.7190482904726696,-14414,-5485,256354.45206759733,722859.1665300335,36717.323702442,Cash loans,F,Secondary / secondary special,581574.4230458917,Pensioner,House / apartment
0,100495,,0.7219366807121048,-19194,-8386,106651.97115821546,231198.55239830987,,Cash loans,M,Secondary / secondary special,206425.90365071135,Commercial associate,House / apartment
0,100824,0.44589840758078436,0.5038530328854238,-17936,-1863,131664.24376667873,576565.2114279293,30140.391029134153,Revolving loans,M,Secondary / secondary special,474905.57543485076,Commercial associate,House / apartment
1,100065,0.231537936742339,0.2873640569391694,-10983,-329,113105.01402079256,245239.60748179487,,Cash loans,F,Secondary / secondary special,,Commercial associate,With parents
0,100141,0.3291068527664105,0.785456964620249,-16729,-5515,126697.51640934659,313063.5407356327,15233.621510288389,Cash loans,F,Secondary / secondary special,302103.3373702819,Pensioner,House / apartment
0,100925,0.4394472110520709,0.7034620839918767,-12151,-1348,271298.97932857595,1211317.1062706579,75668.80113298209,Revolving loans,F,Secondary / secondary special,1184696.872027636,Pensioner,House / apartment
0,100827,0.38205586555639937,0.5022081685053661,-22926,-3445,94947.18208557328,385011.8614388256,,Cash loans,F,Secondary / secondary special,338612.64687490044,Working,House / apartment
0,100655,0.41909568192098173,0.5454371841092939,-17617,-3648,262049.93683892675,714162.4003521336,54441.27387003122,Cash loans,F,Higher education,623481.0568382059,Working,House / apartment
0,100331,0.3386509881793293,0.7719771195554371,-16819,-6967,272550.04766726226,1061445.1657270647,64337.371615764096,Cash loans,M,Secondary / secondary special,995952.4010606578,State servant,House / apartment
0,100664,0.548572708322259,0.7692848104376835,-15955,-7812,188239.72305977048,918419.8641856388,41427.29237807718,Cash loans,M,Secondary / secondary special,895575.7489676242,Pensioner,House / apartment
0,100249,0.5078563250604512,0.4738055457282315,-23929,-5341,272239.81885034894,715172.0003538675,37802.33885934735,Cash loans,F,Secondary / secondary special,597394.6604028831,Commercial associate,House / apartment
0,100907,0.3703895012200834,0.7584716181224342,-15098,-1750,158580.13897775786,547694.5714330289,39436.63980029882,Cash loans,M,Higher education,473091.24314889964,Pensioner,House / apartment
0,100708,0.5705395512158105,0.44218344849939833,-19273,-1901,212589.70412660512,906697.5684485908,56447.76345418506,Cash loans,M,Secondary / secondary special,860993.497818313,Working,House / apartment
0,100305,,0.45479495204501935,-19752,-1607,95188.17224767135,290749.4226732903,15505.637486815554,Cash loans,M,Secondary / secondary special,,Working,Municipal apartment
0,100734,0.3772673554279493,0.5619421074928876,-18887,-3195,109424.46851834338,349512.8655855783,30319.964744180605,Revolving loans,M,Secondary / secondary special,344109.4922615433,Working,House / apartment
0,100975,0.52202631306718,0.6080346794736659,-23111,-1144,182233.29277577464,636266.5891696607,29741.478823392594,Cash loans,F,Higher education,565888.3678675293,Pensioner,House / apartment
1,100049,0.3435650519657018,0.16878941618618867,-10310,-343,141846.65960130247,505850.40727585513,48355.52562310797,Cash loans,M,Secondary / secondary special,476918.6019477449,Working,House / apartment
0,100896,0.5158818171655375,0.4680088874327195,-12568,-9287,259305.55019667733,569692.8606136113,31572.9936792123,Cash loans,F,Secondary / secondary special,560148.3277981821,Commercial associate,House / apartment
1,100002,0.23748554264139088,0.41816734631017805,-10139,-759,112713.21301851315,559472.0435517636,33187.66363062739,Cash loans,F,Secondary / secondary special,,Working,House / apartment
0,100544,0.3269440541493294,0.6018749826026951,-24960,-1569,278627.37326978764,570598.869324388,33529.59584384991,Revolving loans,M,Secondary / secondary special,471760.1112841803,Working,House / apartment
0,100350,0.5505389362866328,0.6340020527913892,-19467,-1421,191959.91977983675,443241.11369641864,31089.273620477496,Cash loans,F,Higher education,398560.5210725942,Commercial associate,House / apartment
